x	xend	y	yend	key	showSelected1
-8.9	-34.525	-4.65	-4.35	33 11	87
-116.8	-104.55	-8.65	-8.35	34 30	87
-101.8	-104.55	-8.65	-8.35	35 30	87
-123.8	-116.8	-9.65	-9.35	36 34	87
-109.8	-116.8	-9.65	-9.35	37 34	87
29.475	31.375	-3.65	-3.35	38 21	87
45.475	31.375	-3.65	-3.35	39 21	87
-89.8	-88.55	-8.65	-8.35	40 31	87
-77.8	-88.55	-8.65	-8.35	41 31	87
-19.3	-23.9	-5.65	-5.35	42 32	87
-7.3	-23.9	-5.65	-5.35	43 32	87
-67.3	-53.9	-5.65	-5.35	44 18	87
-55.3	-53.9	-5.65	-5.35	45 18	87
-70.55	-67.3	-6.65	-6.35	46 44	87
-58.55	-67.3	-6.65	-6.35	47 44	87
20.475	29.475	-4.65	-4.35	48 38	87
38.475	29.475	-4.65	-4.35	49 38	87
11.975	20.475	-5.65	-5.35	50 48	87
28.975	20.475	-5.65	-5.35	51 48	87
43.375	23.25	-2.65	-2.35	52 9	87
55.375	23.25	-2.65	-2.35	53 9	87
-43.3	-38.9	-5.65	-5.35	54 19	87
-31.3	-38.9	-5.65	-5.35	55 19	87
-122.55	-115.3	-6.65	-6.35	56 23	87
-110.55	-115.3	-6.65	-6.35	57 23	87
-22.525	-23.625	-3.65	-3.35	58 24	87
-10.525	-23.625	-3.65	-3.35	59 24	87
-146.55	-132.3	-6.65	-6.35	60 22	87
-134.55	-132.3	-6.65	-6.35	61 22	87
5.975	11.975	-6.65	-6.35	62 50	87
17.975	11.975	-6.65	-6.35	63 50	87
-80.9	-67.525	-4.65	-4.35	64 13	87
-68.9	-67.525	-4.65	-4.35	65 13	87
-129.8	-123.8	-10.65	-10.35	66 36	87
-117.8	-123.8	-10.65	-10.35	67 36	87
-9	0	-0.65	-0.35	2 1	88
9	0	-0.65	-0.35	3 1	88
-20.75	-9	-1.65	-1.35	4 2	88
-8.75	-9	-1.65	-1.35	5 2	88
-65.625	-20.75	-2.65	-2.35	6 4	88
-46.625	-20.75	-2.65	-2.35	7 4	88
6.25	9	-1.65	-1.35	8 3	88
23.25	9	-1.65	-1.35	9 3	88
-49.525	-46.625	-3.65	-3.35	10 7	88
-34.525	-46.625	-3.65	-3.35	11 7	88
-89.525	-65.625	-3.65	-3.35	12 6	88
-67.525	-65.625	-3.65	-3.35	13 6	88
-111.9	-89.525	-4.65	-4.35	14 12	88
-94.9	-89.525	-4.65	-4.35	15 12	88
-96.3	-94.9	-5.65	-5.35	16 15	88
-79.3	-94.9	-5.65	-5.35	17 15	88
-53.9	-49.525	-4.65	-4.35	18 10	88
-38.9	-49.525	-4.65	-4.35	19 10	88
12.375	6.25	-2.65	-2.35	20 8	88
31.375	6.25	-2.65	-2.35	21 8	88
-132.3	-111.9	-5.65	-5.35	22 14	88
-115.3	-111.9	-5.65	-5.35	23 14	88
-23.625	-8.75	-2.65	-2.35	24 5	88
-6.625	-8.75	-2.65	-2.35	25 5	88
1.475	12.375	-3.65	-3.35	26 20	88
13.475	12.375	-3.65	-3.35	27 20	88
-96.55	-96.3	-6.65	-6.35	28 16	88
-82.55	-96.3	-6.65	-6.35	29 16	88
-104.55	-96.55	-7.65	-7.35	30 28	88
-88.55	-96.55	-7.65	-7.35	31 28	88
-23.9	-34.525	-4.65	-4.35	32 11	88
-8.9	-34.525	-4.65	-4.35	33 11	88
-116.8	-104.55	-8.65	-8.35	34 30	88
-101.8	-104.55	-8.65	-8.35	35 30	88
-122.8	-116.8	-9.65	-9.35	36 34	88
-110.8	-116.8	-9.65	-9.35	37 34	88
29.475	31.375	-3.65	-3.35	38 21	88
45.475	31.375	-3.65	-3.35	39 21	88
-89.8	-88.55	-8.65	-8.35	40 31	88
-77.8	-88.55	-8.65	-8.35	41 31	88
-19.3	-23.9	-5.65	-5.35	42 32	88
-7.3	-23.9	-5.65	-5.35	43 32	88
-67.3	-53.9	-5.65	-5.35	44 18	88
-55.3	-53.9	-5.65	-5.35	45 18	88
-70.55	-67.3	-6.65	-6.35	46 44	88
-58.55	-67.3	-6.65	-6.35	47 44	88
20.475	29.475	-4.65	-4.35	48 38	88
38.475	29.475	-4.65	-4.35	49 38	88
11.975	20.475	-5.65	-5.35	50 48	88
28.975	20.475	-5.65	-5.35	51 48	88
43.375	23.25	-2.65	-2.35	52 9	88
55.375	23.25	-2.65	-2.35	53 9	88
-43.3	-38.9	-5.65	-5.35	54 19	88
-31.3	-38.9	-5.65	-5.35	55 19	88
-122.55	-115.3	-6.65	-6.35	56 23	88
-110.55	-115.3	-6.65	-6.35	57 23	88
-22.525	-23.625	-3.65	-3.35	58 24	88
-10.525	-23.625	-3.65	-3.35	59 24	88
-146.55	-132.3	-6.65	-6.35	60 22	88
-134.55	-132.3	-6.65	-6.35	61 22	88
5.975	11.975	-6.65	-6.35	62 50	88
17.975	11.975	-6.65	-6.35	63 50	88
-80.9	-67.525	-4.65	-4.35	64 13	88
-68.9	-67.525	-4.65	-4.35	65 13	88
-9	0	-0.65	-0.35	2 1	89
9	0	-0.65	-0.35	3 1	89
-20.75	-9	-1.65	-1.35	4 2	89
-8.75	-9	-1.65	-1.35	5 2	89
-65.625	-20.75	-2.65	-2.35	6 4	89
-46.625	-20.75	-2.65	-2.35	7 4	89
6.25	9	-1.65	-1.35	8 3	89
23.25	9	-1.65	-1.35	9 3	89
-50.625	-46.625	-3.65	-3.35	10 7	89
-35.625	-46.625	-3.65	-3.35	11 7	89
-84.625	-65.625	-3.65	-3.35	12 6	89
-65.625	-65.625	-3.65	-3.35	13 6	89
-97.4583333333333	-84.625	-4.65	-4.35	14 12	89
-80.4583333333333	-84.625	-4.65	-4.35	15 12	89
-96.2583333333333	-80.4583333333333	-5.65	-5.35	16 15	89
-79.2583333333333	-80.4583333333333	-5.65	-5.35	17 15	89
-63.4583333333333	-50.625	-4.65	-4.35	18 10	89
-48.4583333333334	-50.625	-4.65	-4.35	19 10	89
12.375	6.25	-2.65	-2.35	20 8	89
31.375	6.25	-2.65	-2.35	21 8	89
-132.258333333333	-97.4583333333333	-5.65	-5.35	22 14	89
-115.258333333333	-97.4583333333333	-5.65	-5.35	23 14	89
-23.625	-8.75	-2.65	-2.35	24 5	89
-6.625	-8.75	-2.65	-2.35	25 5	89
0.875000000000004	12.375	-3.65	-3.35	26 20	89
12.875	12.375	-3.65	-3.35	27 20	89
-96.5083333333333	-96.2583333333333	-6.65	-6.35	28 16	89
-82.5083333333333	-96.2583333333333	-6.65	-6.35	29 16	89
-104.508333333333	-96.5083333333333	-7.65	-7.35	30 28	89
-88.5083333333333	-96.5083333333333	-7.65	-7.35	31 28	89
-33.4583333333333	-35.625	-4.65	-4.35	32 11	89
-18.4583333333333	-35.625	-4.65	-4.35	33 11	89
-116.758333333333	-104.508333333333	-8.65	-8.35	34 30	89
-101.758333333333	-104.508333333333	-8.65	-8.35	35 30	89
-122.758333333333	-116.758333333333	-9.65	-9.35	36 34	89
-110.758333333333	-116.758333333333	-9.65	-9.35	37 34	89
28.875	31.375	-3.65	-3.35	38 21	89
44.875	31.375	-3.65	-3.35	39 21	89
-89.7583333333333	-88.5083333333333	-8.65	-8.35	40 31	89
-77.7583333333334	-88.5083333333333	-8.65	-8.35	41 31	89
-19.2583333333333	-33.4583333333333	-5.65	-5.35	42 32	89
-7.25833333333332	-33.4583333333333	-5.65	-5.35	43 32	89
-67.2583333333333	-63.4583333333333	-5.65	-5.35	44 18	89
-55.2583333333333	-63.4583333333333	-5.65	-5.35	45 18	89
-70.5083333333333	-67.2583333333333	-6.65	-6.35	46 44	89
-58.5083333333333	-67.2583333333333	-6.65	-6.35	47 44	89
19.875	28.875	-4.65	-4.35	48 38	89
37.875	28.875	-4.65	-4.35	49 38	89
11.375	19.875	-5.65	-5.35	50 48	89
28.375	19.875	-5.65	-5.35	51 48	89
43.375	23.25	-2.65	-2.35	52 9	89
55.375	23.25	-2.65	-2.35	53 9	89
-43.2583333333333	-48.4583333333334	-5.65	-5.35	54 19	89
-31.2583333333333	-48.4583333333334	-5.65	-5.35	55 19	89
-122.508333333333	-115.258333333333	-6.65	-6.35	56 23	89
-110.508333333333	-115.258333333333	-6.65	-6.35	57 23	89
-23.625	-23.625	-3.65	-3.35	58 24	89
-11.625	-23.625	-3.65	-3.35	59 24	89
-146.508333333333	-132.258333333333	-6.65	-6.35	60 22	89
-134.508333333333	-132.258333333333	-6.65	-6.35	61 22	89
5.37500000000001	11.375	-6.65	-6.35	62 50	89
17.375	11.375	-6.65	-6.35	63 50	89
-9	0	-0.65	-0.35	2 1	90
9	0	-0.65	-0.35	3 1	90
-20.75	-9	-1.65	-1.35	4 2	90
-8.75	-9	-1.65	-1.35	5 2	90
-65.625	-20.75	-2.65	-2.35	6 4	90
-46.625	-20.75	-2.65	-2.35	7 4	90
6.25	9	-1.65	-1.35	8 3	90
23.25	9	-1.65	-1.35	9 3	90
-50.625	-46.625	-3.65	-3.35	10 7	90
-35.625	-46.625	-3.65	-3.35	11 7	90
-84.625	-65.625	-3.65	-3.35	12 6	90
-65.625	-65.625	-3.65	-3.35	13 6	90
-97.4583333333333	-84.625	-4.65	-4.35	14 12	90
-80.4583333333333	-84.625	-4.65	-4.35	15 12	90
-96.2583333333333	-80.4583333333333	-5.65	-5.35	16 15	90
-79.2583333333333	-80.4583333333333	-5.65	-5.35	17 15	90
-63.4583333333333	-50.625	-4.65	-4.35	18 10	90
-48.4583333333334	-50.625	-4.65	-4.35	19 10	90
12.375	6.25	-2.65	-2.35	20 8	90
31.375	6.25	-2.65	-2.35	21 8	90
-132.258333333333	-97.4583333333333	-5.65	-5.35	22 14	90
-115.258333333333	-97.4583333333333	-5.65	-5.35	23 14	90
-23.625	-8.75	-2.65	-2.35	24 5	90
-6.625	-8.75	-2.65	-2.35	25 5	90
0.875000000000004	12.375	-3.65	-3.35	26 20	90
12.875	12.375	-3.65	-3.35	27 20	90
-96.5083333333333	-96.2583333333333	-6.65	-6.35	28 16	90
-82.5083333333333	-96.2583333333333	-6.65	-6.35	29 16	90
-104.508333333333	-96.5083333333333	-7.65	-7.35	30 28	90
-88.5083333333333	-96.5083333333333	-7.65	-7.35	31 28	90
-33.4583333333333	-35.625	-4.65	-4.35	32 11	90
-18.4583333333333	-35.625	-4.65	-4.35	33 11	90
-116.758333333333	-104.508333333333	-8.65	-8.35	34 30	90
-101.758333333333	-104.508333333333	-8.65	-8.35	35 30	90
-122.758333333333	-116.758333333333	-9.65	-9.35	36 34	90
-110.758333333333	-116.758333333333	-9.65	-9.35	37 34	90
28.875	31.375	-3.65	-3.35	38 21	90
44.875	31.375	-3.65	-3.35	39 21	90
-89.7583333333333	-88.5083333333333	-8.65	-8.35	40 31	90
-77.7583333333334	-88.5083333333333	-8.65	-8.35	41 31	90
-19.2583333333333	-33.4583333333333	-5.65	-5.35	42 32	90
-7.25833333333332	-33.4583333333333	-5.65	-5.35	43 32	90
-67.2583333333333	-63.4583333333333	-5.65	-5.35	44 18	90
-55.2583333333333	-63.4583333333333	-5.65	-5.35	45 18	90
-70.5083333333333	-67.2583333333333	-6.65	-6.35	46 44	90
-58.5083333333333	-67.2583333333333	-6.65	-6.35	47 44	90
19.875	28.875	-4.65	-4.35	48 38	90
37.875	28.875	-4.65	-4.35	49 38	90
13.875	19.875	-5.65	-5.35	50 48	90
25.875	19.875	-5.65	-5.35	51 48	90
43.375	23.25	-2.65	-2.35	52 9	90
55.375	23.25	-2.65	-2.35	53 9	90
-43.2583333333333	-48.4583333333334	-5.65	-5.35	54 19	90
-31.2583333333333	-48.4583333333334	-5.65	-5.35	55 19	90
-122.508333333333	-115.258333333333	-6.65	-6.35	56 23	90
-110.508333333333	-115.258333333333	-6.65	-6.35	57 23	90
-23.625	-23.625	-3.65	-3.35	58 24	90
-11.625	-23.625	-3.65	-3.35	59 24	90
-146.508333333333	-132.258333333333	-6.65	-6.35	60 22	90
-134.508333333333	-132.258333333333	-6.65	-6.35	61 22	90
-9	0	-0.65	-0.35	2 1	91
9	0	-0.65	-0.35	3 1	91
-20.75	-9	-1.65	-1.35	4 2	91
-8.75	-9	-1.65	-1.35	5 2	91
-65.625	-20.75	-2.65	-2.35	6 4	91
-46.625	-20.75	-2.65	-2.35	7 4	91
6.25	9	-1.65	-1.35	8 3	91
23.25	9	-1.65	-1.35	9 3	91
-50.625	-46.625	-3.65	-3.35	10 7	91
-35.625	-46.625	-3.65	-3.35	11 7	91
-84.625	-65.625	-3.65	-3.35	12 6	91
-65.625	-65.625	-3.65	-3.35	13 6	91
-97.4583333333333	-84.625	-4.65	-4.35	14 12	91
-80.4583333333333	-84.625	-4.65	-4.35	15 12	91
-96.5583333333334	-80.4583333333333	-5.65	-5.35	16 15	91
-79.5583333333334	-80.4583333333333	-5.65	-5.35	17 15	91
-63.4583333333333	-50.625	-4.65	-4.35	18 10	91
-48.4583333333334	-50.625	-4.65	-4.35	19 10	91
12.375	6.25	-2.65	-2.35	20 8	91
31.375	6.25	-2.65	-2.35	21 8	91
-129.558333333333	-97.4583333333333	-5.65	-5.35	22 14	91
-115.558333333333	-97.4583333333333	-5.65	-5.35	23 14	91
-23.625	-8.75	-2.65	-2.35	24 5	91
-6.625	-8.75	-2.65	-2.35	25 5	91
0.875000000000004	12.375	-3.65	-3.35	26 20	91
12.875	12.375	-3.65	-3.35	27 20	91
-99.5583333333334	-96.5583333333334	-6.65	-6.35	28 16	91
-85.5583333333334	-96.5583333333334	-6.65	-6.35	29 16	91
-107.558333333333	-99.5583333333334	-7.65	-7.35	30 28	91
-91.5583333333334	-99.5583333333334	-7.65	-7.35	31 28	91
-33.4583333333333	-35.625	-4.65	-4.35	32 11	91
-18.4583333333333	-35.625	-4.65	-4.35	33 11	91
-119.808333333333	-107.558333333333	-8.65	-8.35	34 30	91
-104.808333333333	-107.558333333333	-8.65	-8.35	35 30	91
-125.808333333333	-119.808333333333	-9.65	-9.35	36 34	91
-113.808333333333	-119.808333333333	-9.65	-9.35	37 34	91
28.875	31.375	-3.65	-3.35	38 21	91
44.875	31.375	-3.65	-3.35	39 21	91
-92.8083333333334	-91.5583333333334	-8.65	-8.35	40 31	91
-80.8083333333334	-91.5583333333334	-8.65	-8.35	41 31	91
-19.5583333333333	-33.4583333333333	-5.65	-5.35	42 32	91
-7.55833333333333	-33.4583333333333	-5.65	-5.35	43 32	91
-67.5583333333333	-63.4583333333333	-5.65	-5.35	44 18	91
-55.5583333333333	-63.4583333333333	-5.65	-5.35	45 18	91
-73.5583333333333	-67.5583333333333	-6.65	-6.35	46 44	91
-61.5583333333333	-67.5583333333333	-6.65	-6.35	47 44	91
19.875	28.875	-4.65	-4.35	48 38	91
37.875	28.875	-4.65	-4.35	49 38	91
13.875	19.875	-5.65	-5.35	50 48	91
25.875	19.875	-5.65	-5.35	51 48	91
43.375	23.25	-2.65	-2.35	52 9	91
55.375	23.25	-2.65	-2.35	53 9	91
-43.5583333333333	-48.4583333333334	-5.65	-5.35	54 19	91
-31.5583333333333	-48.4583333333334	-5.65	-5.35	55 19	91
-125.558333333333	-115.558333333333	-6.65	-6.35	56 23	91
-113.558333333333	-115.558333333333	-6.65	-6.35	57 23	91
-23.625	-23.625	-3.65	-3.35	58 24	91
-11.625	-23.625	-3.65	-3.35	59 24	91
-9	0	-0.65	-0.35	2 1	92
9	0	-0.65	-0.35	3 1	92
-20.75	-9	-1.65	-1.35	4 2	92
-8.75	-9	-1.65	-1.35	5 2	92
-58.75	-20.75	-2.65	-2.35	6 4	92
-39.75	-20.75	-2.65	-2.35	7 4	92
6.25	9	-1.65	-1.35	8 3	92
23.25	9	-1.65	-1.35	9 3	92
-40.75	-39.75	-3.65	-3.35	10 7	92
-25.75	-39.75	-3.65	-3.35	11 7	92
-74.75	-58.75	-3.65	-3.35	12 6	92
-55.75	-58.75	-3.65	-3.35	13 6	92
-87.5833333333334	-74.75	-4.65	-4.35	14 12	92
-70.5833333333333	-74.75	-4.65	-4.35	15 12	92
-87.2777777777778	-70.5833333333333	-5.65	-5.35	16 15	92
-70.2777777777778	-70.5833333333333	-5.65	-5.35	17 15	92
-53.5833333333333	-40.75	-4.65	-4.35	18 10	92
-38.5833333333333	-40.75	-4.65	-4.35	19 10	92
9.25000000000001	6.25	-2.65	-2.35	20 8	92
28.25	6.25	-2.65	-2.35	21 8	92
-120.277777777778	-87.5833333333334	-5.65	-5.35	22 14	92
-106.277777777778	-87.5833333333334	-5.65	-5.35	23 14	92
-21.75	-8.75	-2.65	-2.35	24 5	92
-9.75	-8.75	-2.65	-2.35	25 5	92
-2.24999999999999	9.25000000000001	-3.65	-3.35	26 20	92
9.75000000000001	9.25000000000001	-3.65	-3.35	27 20	92
-90.2777777777778	-87.2777777777778	-6.65	-6.35	28 16	92
-76.2777777777778	-87.2777777777778	-6.65	-6.35	29 16	92
-98.2777777777778	-90.2777777777778	-7.65	-7.35	30 28	92
-82.2777777777778	-90.2777777777778	-7.65	-7.35	31 28	92
-23.5833333333333	-25.75	-4.65	-4.35	32 11	92
-8.58333333333334	-25.75	-4.65	-4.35	33 11	92
-110.527777777778	-98.2777777777778	-8.65	-8.35	34 30	92
-95.5277777777778	-98.2777777777778	-8.65	-8.35	35 30	92
-116.527777777778	-110.527777777778	-9.65	-9.35	36 34	92
-104.527777777778	-110.527777777778	-9.65	-9.35	37 34	92
25.75	28.25	-3.65	-3.35	38 21	92
41.75	28.25	-3.65	-3.35	39 21	92
-83.5277777777778	-82.2777777777778	-8.65	-8.35	40 31	92
-71.5277777777778	-82.2777777777778	-8.65	-8.35	41 31	92
-10.2777777777778	-23.5833333333333	-5.65	-5.35	42 32	92
1.72222222222222	-23.5833333333333	-5.65	-5.35	43 32	92
-58.2777777777778	-53.5833333333333	-5.65	-5.35	44 18	92
-46.2777777777778	-53.5833333333333	-5.65	-5.35	45 18	92
-64.2777777777778	-58.2777777777778	-6.65	-6.35	46 44	92
-52.2777777777778	-58.2777777777778	-6.65	-6.35	47 44	92
16.75	25.75	-4.65	-4.35	48 38	92
34.75	25.75	-4.65	-4.35	49 38	92
13.7222222222222	16.75	-5.65	-5.35	50 48	92
25.7222222222222	16.75	-5.65	-5.35	51 48	92
40.25	23.25	-2.65	-2.35	52 9	92
52.25	23.25	-2.65	-2.35	53 9	92
-34.2777777777778	-38.5833333333333	-5.65	-5.35	54 19	92
-22.2777777777778	-38.5833333333333	-5.65	-5.35	55 19	92
-116.277777777778	-106.277777777778	-6.65	-6.35	56 23	92
-104.277777777778	-106.277777777778	-6.65	-6.35	57 23	92
-9	0	-0.65	-0.35	2 1	93
9	0	-0.65	-0.35	3 1	93
-20.75	-9	-1.65	-1.35	4 2	93
-8.75	-9	-1.65	-1.35	5 2	93
-58.75	-20.75	-2.65	-2.35	6 4	93
-39.75	-20.75	-2.65	-2.35	7 4	93
6.25	9	-1.65	-1.35	8 3	93
23.25	9	-1.65	-1.35	9 3	93
-40.75	-39.75	-3.65	-3.35	10 7	93
-25.75	-39.75	-3.65	-3.35	11 7	93
-74.75	-58.75	-3.65	-3.35	12 6	93
-55.75	-58.75	-3.65	-3.35	13 6	93
-87.5833333333334	-74.75	-4.65	-4.35	14 12	93
-70.5833333333333	-74.75	-4.65	-4.35	15 12	93
-87.7777777777778	-70.5833333333333	-5.65	-5.35	16 15	93
-70.7777777777778	-70.5833333333333	-5.65	-5.35	17 15	93
-53.5833333333333	-40.75	-4.65	-4.35	18 10	93
-38.5833333333333	-40.75	-4.65	-4.35	19 10	93
9.25000000000001	6.25	-2.65	-2.35	20 8	93
28.25	6.25	-2.65	-2.35	21 8	93
-116.777777777778	-87.5833333333334	-5.65	-5.35	22 14	93
-104.777777777778	-87.5833333333334	-5.65	-5.35	23 14	93
-21.75	-8.75	-2.65	-2.35	24 5	93
-9.75	-8.75	-2.65	-2.35	25 5	93
-2.24999999999999	9.25000000000001	-3.65	-3.35	26 20	93
9.75000000000001	9.25000000000001	-3.65	-3.35	27 20	93
-94.7777777777778	-87.7777777777778	-6.65	-6.35	28 16	93
-80.7777777777778	-87.7777777777778	-6.65	-6.35	29 16	93
-102.777777777778	-94.7777777777778	-7.65	-7.35	30 28	93
-86.7777777777778	-94.7777777777778	-7.65	-7.35	31 28	93
-23.5833333333333	-25.75	-4.65	-4.35	32 11	93
-8.58333333333334	-25.75	-4.65	-4.35	33 11	93
-115.027777777778	-102.777777777778	-8.65	-8.35	34 30	93
-100.027777777778	-102.777777777778	-8.65	-8.35	35 30	93
-121.027777777778	-115.027777777778	-9.65	-9.35	36 34	93
-109.027777777778	-115.027777777778	-9.65	-9.35	37 34	93
25.75	28.25	-3.65	-3.35	38 21	93
41.75	28.25	-3.65	-3.35	39 21	93
-88.0277777777778	-86.7777777777778	-8.65	-8.35	40 31	93
-76.0277777777778	-86.7777777777778	-8.65	-8.35	41 31	93
-10.7777777777778	-23.5833333333333	-5.65	-5.35	42 32	93
1.22222222222222	-23.5833333333333	-5.65	-5.35	43 32	93
-58.7777777777778	-53.5833333333333	-5.65	-5.35	44 18	93
-46.7777777777778	-53.5833333333333	-5.65	-5.35	45 18	93
-64.7777777777778	-58.7777777777778	-6.65	-6.35	46 44	93
-52.7777777777778	-58.7777777777778	-6.65	-6.35	47 44	93
16.75	25.75	-4.65	-4.35	48 38	93
34.75	25.75	-4.65	-4.35	49 38	93
13.2222222222222	16.75	-5.65	-5.35	50 48	93
25.2222222222222	16.75	-5.65	-5.35	51 48	93
40.25	23.25	-2.65	-2.35	52 9	93
52.25	23.25	-2.65	-2.35	53 9	93
-34.7777777777778	-38.5833333333333	-5.65	-5.35	54 19	93
-22.7777777777778	-38.5833333333333	-5.65	-5.35	55 19	93
-9	0	-0.65	-0.35	2 1	94
9	0	-0.65	-0.35	3 1	94
-20.75	-9	-1.65	-1.35	4 2	94
-8.75	-9	-1.65	-1.35	5 2	94
-58.75	-20.75	-2.65	-2.35	6 4	94
-39.75	-20.75	-2.65	-2.35	7 4	94
6.25	9	-1.65	-1.35	8 3	94
23.25	9	-1.65	-1.35	9 3	94
-40.75	-39.75	-3.65	-3.35	10 7	94
-25.75	-39.75	-3.65	-3.35	11 7	94
-74.75	-58.75	-3.65	-3.35	12 6	94
-55.75	-58.75	-3.65	-3.35	13 6	94
-87.5833333333334	-74.75	-4.65	-4.35	14 12	94
-70.5833333333333	-74.75	-4.65	-4.35	15 12	94
-78.7083333333333	-70.5833333333333	-5.65	-5.35	16 15	94
-61.7083333333334	-70.5833333333333	-5.65	-5.35	17 15	94
-53.5833333333333	-40.75	-4.65	-4.35	18 10	94
-38.5833333333333	-40.75	-4.65	-4.35	19 10	94
9.25000000000001	6.25	-2.65	-2.35	20 8	94
28.25	6.25	-2.65	-2.35	21 8	94
-107.708333333333	-87.5833333333334	-5.65	-5.35	22 14	94
-95.7083333333333	-87.5833333333334	-5.65	-5.35	23 14	94
-21.75	-8.75	-2.65	-2.35	24 5	94
-9.75	-8.75	-2.65	-2.35	25 5	94
-2.24999999999999	9.25000000000001	-3.65	-3.35	26 20	94
9.75000000000001	9.25000000000001	-3.65	-3.35	27 20	94
-85.7083333333334	-78.7083333333333	-6.65	-6.35	28 16	94
-71.7083333333333	-78.7083333333333	-6.65	-6.35	29 16	94
-93.7083333333334	-85.7083333333334	-7.65	-7.35	30 28	94
-77.7083333333334	-85.7083333333334	-7.65	-7.35	31 28	94
-23.5833333333333	-25.75	-4.65	-4.35	32 11	94
-8.58333333333334	-25.75	-4.65	-4.35	33 11	94
-105.958333333333	-93.7083333333334	-8.65	-8.35	34 30	94
-90.9583333333333	-93.7083333333334	-8.65	-8.35	35 30	94
-111.958333333333	-105.958333333333	-9.65	-9.35	36 34	94
-99.9583333333334	-105.958333333333	-9.65	-9.35	37 34	94
25.75	28.25	-3.65	-3.35	38 21	94
41.75	28.25	-3.65	-3.35	39 21	94
-78.9583333333334	-77.7083333333334	-8.65	-8.35	40 31	94
-66.9583333333334	-77.7083333333334	-8.65	-8.35	41 31	94
-25.7083333333333	-23.5833333333333	-5.65	-5.35	42 32	94
-13.7083333333333	-23.5833333333333	-5.65	-5.35	43 32	94
-49.7083333333334	-53.5833333333333	-5.65	-5.35	44 18	94
-37.7083333333333	-53.5833333333333	-5.65	-5.35	45 18	94
-55.7083333333334	-49.7083333333334	-6.65	-6.35	46 44	94
-43.7083333333333	-49.7083333333334	-6.65	-6.35	47 44	94
16.75	25.75	-4.65	-4.35	48 38	94
34.75	25.75	-4.65	-4.35	49 38	94
10.75	16.75	-5.65	-5.35	50 48	94
22.75	16.75	-5.65	-5.35	51 48	94
40.25	23.25	-2.65	-2.35	52 9	94
52.25	23.25	-2.65	-2.35	53 9	94
-9	0	-0.65	-0.35	2 1	95
9	0	-0.65	-0.35	3 1	95
-20.25	-9	-1.65	-1.35	4 2	95
-8.25	-9	-1.65	-1.35	5 2	95
-50.5833333333333	-20.25	-2.65	-2.35	6 4	95
-31.5833333333333	-20.25	-2.65	-2.35	7 4	95
6.75	9	-1.65	-1.35	8 3	95
21.75	9	-1.65	-1.35	9 3	95
-32.5833333333333	-31.5833333333333	-3.65	-3.35	10 7	95
-17.5833333333333	-31.5833333333333	-3.65	-3.35	11 7	95
-66.5833333333334	-50.5833333333333	-3.65	-3.35	12 6	95
-47.5833333333334	-50.5833333333333	-3.65	-3.35	13 6	95
-79.4166666666667	-66.5833333333334	-4.65	-4.35	14 12	95
-62.4166666666667	-66.5833333333334	-4.65	-4.35	15 12	95
-70.5416666666667	-62.4166666666667	-5.65	-5.35	16 15	95
-53.5416666666667	-62.4166666666667	-5.65	-5.35	17 15	95
-45.4166666666667	-32.5833333333333	-4.65	-4.35	18 10	95
-30.4166666666667	-32.5833333333333	-4.65	-4.35	19 10	95
17.4166666666667	6.75	-2.65	-2.35	20 8	95
36.4166666666667	6.75	-2.65	-2.35	21 8	95
-99.5416666666667	-79.4166666666667	-5.65	-5.35	22 14	95
-87.5416666666667	-79.4166666666667	-5.65	-5.35	23 14	95
-13.5833333333333	-8.25	-2.65	-2.35	24 5	95
-1.58333333333333	-8.25	-2.65	-2.35	25 5	95
5.91666666666667	17.4166666666667	-3.65	-3.35	26 20	95
17.9166666666667	17.4166666666667	-3.65	-3.35	27 20	95
-77.5416666666667	-70.5416666666667	-6.65	-6.35	28 16	95
-63.5416666666667	-70.5416666666667	-6.65	-6.35	29 16	95
-85.5416666666667	-77.5416666666667	-7.65	-7.35	30 28	95
-69.5416666666667	-77.5416666666667	-7.65	-7.35	31 28	95
-15.4166666666667	-17.5833333333333	-4.65	-4.35	32 11	95
-0.416666666666675	-17.5833333333333	-4.65	-4.35	33 11	95
-97.7916666666667	-85.5416666666667	-8.65	-8.35	34 30	95
-82.7916666666667	-85.5416666666667	-8.65	-8.35	35 30	95
-103.791666666667	-97.7916666666667	-9.65	-9.35	36 34	95
-91.7916666666667	-97.7916666666667	-9.65	-9.35	37 34	95
33.9166666666667	36.4166666666667	-3.65	-3.35	38 21	95
49.9166666666667	36.4166666666667	-3.65	-3.35	39 21	95
-70.7916666666667	-69.5416666666667	-8.65	-8.35	40 31	95
-58.7916666666667	-69.5416666666667	-8.65	-8.35	41 31	95
-17.5416666666667	-15.4166666666667	-5.65	-5.35	42 32	95
-5.54166666666666	-15.4166666666667	-5.65	-5.35	43 32	95
-41.5416666666667	-45.4166666666667	-5.65	-5.35	44 18	95
-29.5416666666667	-45.4166666666667	-5.65	-5.35	45 18	95
-47.5416666666667	-41.5416666666667	-6.65	-6.35	46 44	95
-35.5416666666667	-41.5416666666667	-6.65	-6.35	47 44	95
24.9166666666667	33.9166666666667	-4.65	-4.35	48 38	95
42.9166666666667	33.9166666666667	-4.65	-4.35	49 38	95
18.9166666666667	24.9166666666667	-5.65	-5.35	50 48	95
