fill	xmin	xmax	ymin	ymax	key	showSelected1
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	97
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	97
#81D1FF	16.35	27.15	-2.35	-1.65	9	97
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	97
#BEBEBE	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	97
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	97
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	97
#BEBEBE	-87.5166666666667	-71.3166666666667	-5.35	-4.65	14	97
#BEBEBE	-69.6166666666667	-55.2166666666667	-5.35	-4.65	15	97
#BEBEBE	-80.4416666666667	-60.6416666666667	-6.35	-5.65	16	97
#FF6C4A	-58.9416666666667	-48.1416666666667	-6.35	-5.65	17	97
#BEBEBE	-53.5166666666667	-37.3166666666667	-5.35	-4.65	18	97
#FFAF95	-35.8166666666667	-25.0166666666667	-5.35	-4.65	19	97
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	97
#BEBEBE	31.0166666666667	41.8166666666667	-3.35	-2.65	21	97
#2FC2FF	-104.941666666667	-94.1416666666667	-6.35	-5.65	22	97
#83D2FF	-92.9416666666667	-82.1416666666667	-6.35	-5.65	23	97
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	97
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	97
#F2FAFF	3.51666666666667	14.3166666666667	-4.35	-3.65	26	97
#FF4C2D	15.5166666666667	26.3166666666667	-4.35	-3.65	27	97
#BEBEBE	-84.7416666666667	-70.3416666666667	-7.35	-6.65	28	97
#00BFFF	-68.9416666666667	-58.1416666666667	-7.35	-6.65	29	97
#BEBEBE	-92.7416666666667	-78.3416666666667	-8.35	-7.65	30	97
#BEBEBE	-76.7416666666667	-62.3416666666667	-8.35	-7.65	31	97
#BEBEBE	-23.5166666666667	-7.31666666666668	-5.35	-4.65	32	97
#FF331A	-5.81666666666668	4.98333333333333	-5.35	-4.65	33	97
#BEBEBE	-105.891666666667	-89.6916666666667	-9.35	-8.65	34	97
#3DC3FF	-88.1916666666667	-77.3916666666667	-9.35	-8.65	35	97
#FFF9F6	-109.191666666667	-98.3916666666667	-10.35	-9.65	36	97
#00BFFF	-97.1916666666667	-86.3916666666667	-10.35	-9.65	37	97
#FF4628	27.5166666666667	38.3166666666667	-4.35	-3.65	38	97
#FF0802	39.5166666666667	50.3166666666667	-4.35	-3.65	39	97
#9EDAFF	-76.1916666666667	-65.3916666666667	-9.35	-8.65	40	97
#00BFFF	-64.1916666666667	-53.3916666666667	-9.35	-8.65	41	97
#FBFDFF	-22.9416666666667	-12.1416666666667	-6.35	-5.65	42	97
#FF5232	-10.9416666666667	-0.14166666666666	-6.35	-5.65	43	97
#BEBEBE	-46.9416666666667	-36.1416666666667	-6.35	-5.65	44	97
#D1ECFF	-34.9416666666667	-24.1416666666667	-6.35	-5.65	45	97
#37C3FF	-52.9416666666667	-42.1416666666667	-7.35	-6.65	46	97
#C6E8FF	-40.9416666666667	-30.1416666666667	-7.35	-6.65	47	97
#BEBEBE	-5.4	5.4	-0.35	0.35	1	98
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	98
#BEBEBE	2.7	15.3	-1.35	-0.65	3	98
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	98
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	98
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	98
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	98
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	98
#81D1FF	16.35	27.15	-2.35	-1.65	9	98
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	98
#BEBEBE	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	98
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	98
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	98
#BEBEBE	-86.0166666666667	-69.8166666666667	-5.35	-4.65	14	98
#BEBEBE	-68.1166666666667	-53.7166666666667	-5.35	-4.65	15	98
#BEBEBE	-77.65	-57.85	-6.35	-5.65	16	98
#FF6C4A	-56.15	-45.35	-6.35	-5.65	17	98
#BEBEBE	-52.0166666666667	-35.8166666666667	-5.35	-4.65	18	98
#FFAF95	-34.3166666666667	-23.5166666666667	-5.35	-4.65	19	98
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	98
#BEBEBE	31.0166666666667	41.8166666666667	-3.35	-2.65	21	98
#2FC2FF	-102.15	-91.35	-6.35	-5.65	22	98
#83D2FF	-90.15	-79.35	-6.35	-5.65	23	98
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	98
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	98
#F2FAFF	3.51666666666667	14.3166666666667	-4.35	-3.65	26	98
#FF4C2D	15.5166666666667	26.3166666666667	-4.35	-3.65	27	98
#BEBEBE	-81.95	-67.55	-7.35	-6.65	28	98
#00BFFF	-66.15	-55.35	-7.35	-6.65	29	98
#BEBEBE	-89.95	-75.55	-8.35	-7.65	30	98
#BEBEBE	-73.95	-59.55	-8.35	-7.65	31	98
#FFB79F	-22.3166666666667	-11.5166666666667	-5.35	-4.65	32	98
#FF331A	-10.3166666666667	0.483333333333325	-5.35	-4.65	33	98
#BEBEBE	-103.1	-86.9	-9.35	-8.65	34	98
#3DC3FF	-85.4	-74.6	-9.35	-8.65	35	98
#FFF9F6	-106.4	-95.6	-10.35	-9.65	36	98
#00BFFF	-94.4	-83.6	-10.35	-9.65	37	98
#FF4628	27.5166666666667	38.3166666666667	-4.35	-3.65	38	98
#FF0802	39.5166666666667	50.3166666666667	-4.35	-3.65	39	98
#9EDAFF	-73.4	-62.6	-9.35	-8.65	40	98
#00BFFF	-61.4	-50.6	-9.35	-8.65	41	98
#BEBEBE	-44.15	-33.35	-6.35	-5.65	44	98
#D1ECFF	-32.15	-21.35	-6.35	-5.65	45	98
#37C3FF	-50.15	-39.35	-7.35	-6.65	46	98
#C6E8FF	-38.15	-27.35	-7.35	-6.65	47	98
#BEBEBE	-5.4	5.4	-0.35	0.35	1	99
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	99
#BEBEBE	2.7	15.3	-1.35	-0.65	3	99
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	99
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	99
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	99
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	99
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	99
#81D1FF	16.35	27.15	-2.35	-1.65	9	99
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	99
#BEBEBE	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	99
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	99
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	99
#BEBEBE	-86.0166666666667	-69.8166666666667	-5.35	-4.65	14	99
#BEBEBE	-68.1166666666667	-53.7166666666667	-5.35	-4.65	15	99
#BEBEBE	-77.65	-57.85	-6.35	-5.65	16	99
#FF6C4A	-56.15	-45.35	-6.35	-5.65	17	99
#BEBEBE	-52.0166666666667	-35.8166666666667	-5.35	-4.65	18	99
#FFAF95	-34.3166666666667	-23.5166666666667	-5.35	-4.65	19	99
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	99
#BEBEBE	31.0166666666667	41.8166666666667	-3.35	-2.65	21	99
#2FC2FF	-102.15	-91.35	-6.35	-5.65	22	99
#83D2FF	-90.15	-79.35	-6.35	-5.65	23	99
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	99
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	99
#F2FAFF	3.51666666666667	14.3166666666667	-4.35	-3.65	26	99
#FF4C2D	15.5166666666667	26.3166666666667	-4.35	-3.65	27	99
#BEBEBE	-81.95	-67.55	-7.35	-6.65	28	99
#00BFFF	-66.15	-55.35	-7.35	-6.65	29	99
#BEBEBE	-88.95	-74.55	-8.35	-7.65	30	99
#56C7FF	-73.15	-62.35	-8.35	-7.65	31	99
#FFB79F	-22.3166666666667	-11.5166666666667	-5.35	-4.65	32	99
#FF331A	-10.3166666666667	0.483333333333325	-5.35	-4.65	33	99
#BEBEBE	-97.35	-81.15	-9.35	-8.65	34	99
#3DC3FF	-79.65	-68.85	-9.35	-8.65	35	99
#FFF9F6	-100.65	-89.85	-10.35	-9.65	36	99
#00BFFF	-88.65	-77.85	-10.35	-9.65	37	99
#FF4628	27.5166666666667	38.3166666666667	-4.35	-3.65	38	99
#FF0802	39.5166666666667	50.3166666666667	-4.35	-3.65	39	99
#BEBEBE	-44.15	-33.35	-6.35	-5.65	44	99
#D1ECFF	-32.15	-21.35	-6.35	-5.65	45	99
#37C3FF	-50.15	-39.35	-7.35	-6.65	46	99
#C6E8FF	-38.15	-27.35	-7.35	-6.65	47	99
#BEBEBE	-5.4	5.4	-0.35	0.35	1	100
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	100
#BEBEBE	2.7	15.3	-1.35	-0.65	3	100
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	100
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	100
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	100
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	100
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	100
#81D1FF	16.35	27.15	-2.35	-1.65	9	100
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	100
#BEBEBE	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	100
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	100
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	100
#BEBEBE	-86.0166666666667	-69.8166666666667	-5.35	-4.65	14	100
#BEBEBE	-68.1166666666667	-53.7166666666667	-5.35	-4.65	15	100
#BEBEBE	-77.65	-57.85	-6.35	-5.65	16	100
#FF6C4A	-56.15	-45.35	-6.35	-5.65	17	100
#BEBEBE	-52.0166666666667	-35.8166666666667	-5.35	-4.65	18	100
#FFAF95	-34.3166666666667	-23.5166666666667	-5.35	-4.65	19	100
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	100
#BEBEBE	31.0166666666667	41.8166666666667	-3.35	-2.65	21	100
#2FC2FF	-102.15	-91.35	-6.35	-5.65	22	100
#83D2FF	-90.15	-79.35	-6.35	-5.65	23	100
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	100
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	100
#F2FAFF	3.51666666666667	14.3166666666667	-4.35	-3.65	26	100
#FF4C2D	15.5166666666667	26.3166666666667	-4.35	-3.65	27	100
#BEBEBE	-81.95	-67.55	-7.35	-6.65	28	100
#00BFFF	-66.15	-55.35	-7.35	-6.65	29	100
#BEBEBE	-88.95	-74.55	-8.35	-7.65	30	100
#56C7FF	-73.15	-62.35	-8.35	-7.65	31	100
#FFB79F	-22.3166666666667	-11.5166666666667	-5.35	-4.65	32	100
#FF331A	-10.3166666666667	0.483333333333325	-5.35	-4.65	33	100
#BEBEBE	-97.35	-81.15	-9.35	-8.65	34	100
#3DC3FF	-79.65	-68.85	-9.35	-8.65	35	100
#FFF9F6	-100.65	-89.85	-10.35	-9.65	36	100
#00BFFF	-88.65	-77.85	-10.35	-9.65	37	100
#FF4628	27.5166666666667	38.3166666666667	-4.35	-3.65	38	100
#FF0802	39.5166666666667	50.3166666666667	-4.35	-3.65	39	100
#6ACBFF	-44.15	-33.35	-6.35	-5.65	44	100
#D1ECFF	-32.15	-21.35	-6.35	-5.65	45	100
#BEBEBE	-5.4	5.4	-0.35	0.35	1	101
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	101
#BEBEBE	2.7	15.3	-1.35	-0.65	3	101
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	101
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	101
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	101
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	101
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	101
#81D1FF	16.35	27.15	-2.35	-1.65	9	101
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	101
#BEBEBE	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	101
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	101
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	101
#BEBEBE	-83.1833333333333	-66.9833333333334	-5.35	-4.65	14	101
#BEBEBE	-65.2833333333334	-50.8833333333334	-5.35	-4.65	15	101
#BEBEBE	-69.2333333333334	-49.4333333333334	-6.35	-5.65	16	101
#FF6C4A	-47.7333333333333	-36.9333333333333	-6.35	-5.65	17	101
#8ED5FF	-48.4833333333333	-37.6833333333333	-5.35	-4.65	18	101
#FFAF95	-36.4833333333333	-25.6833333333333	-5.35	-4.65	19	101
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	101
#BEBEBE	31.0166666666667	41.8166666666667	-3.35	-2.65	21	101
#2FC2FF	-93.7333333333333	-82.9333333333334	-6.35	-5.65	22	101
#83D2FF	-81.7333333333334	-70.9333333333333	-6.35	-5.65	23	101
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	101
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	101
#F2FAFF	3.51666666666667	14.3166666666667	-4.35	-3.65	26	101
#FF4C2D	15.5166666666667	26.3166666666667	-4.35	-3.65	27	101
#BEBEBE	-73.5333333333334	-59.1333333333333	-7.35	-6.65	28	101
#00BFFF	-57.7333333333333	-46.9333333333333	-7.35	-6.65	29	101
#BEBEBE	-80.5333333333334	-66.1333333333333	-8.35	-7.65	30	101
#56C7FF	-64.7333333333334	-53.9333333333333	-8.35	-7.65	31	101
#FFB79F	-24.4833333333333	-13.6833333333333	-5.35	-4.65	32	101
#FF331A	-12.4833333333333	-1.68333333333334	-5.35	-4.65	33	101
#BEBEBE	-88.9333333333333	-72.7333333333334	-9.35	-8.65	34	101
#3DC3FF	-71.2333333333334	-60.4333333333334	-9.35	-8.65	35	101
#FFF9F6	-92.2333333333333	-81.4333333333333	-10.35	-9.65	36	101
#00BFFF	-80.2333333333334	-69.4333333333333	-10.35	-9.65	37	101
#FF4628	27.5166666666667	38.3166666666667	-4.35	-3.65	38	101
#FF0802	39.5166666666667	50.3166666666667	-4.35	-3.65	39	101
#BEBEBE	-5.4	5.4	-0.35	0.35	1	102
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	102
#BEBEBE	2.7	15.3	-1.35	-0.65	3	102
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	102
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	102
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	102
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	102
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	102
#81D1FF	16.35	27.15	-2.35	-1.65	9	102
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	102
#BEBEBE	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	102
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	102
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	102
#BEBEBE	-83.1833333333333	-66.9833333333334	-5.35	-4.65	14	102
#BEBEBE	-65.2833333333334	-50.8833333333334	-5.35	-4.65	15	102
#BEBEBE	-69.2333333333334	-49.4333333333334	-6.35	-5.65	16	102
#FF6C4A	-47.7333333333333	-36.9333333333333	-6.35	-5.65	17	102
#8ED5FF	-48.4833333333333	-37.6833333333333	-5.35	-4.65	18	102
#FFAF95	-36.4833333333333	-25.6833333333333	-5.35	-4.65	19	102
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	102
#FF2C15	31.0166666666667	41.8166666666667	-3.35	-2.65	21	102
#2FC2FF	-93.7333333333333	-82.9333333333334	-6.35	-5.65	22	102
#83D2FF	-81.7333333333334	-70.9333333333333	-6.35	-5.65	23	102
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	102
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	102
#F2FAFF	6.01666666666667	16.8166666666667	-4.35	-3.65	26	102
#FF4C2D	18.0166666666667	28.8166666666667	-4.35	-3.65	27	102
#BEBEBE	-73.5333333333334	-59.1333333333333	-7.35	-6.65	28	102
#00BFFF	-57.7333333333333	-46.9333333333333	-7.35	-6.65	29	102
#BEBEBE	-80.5333333333334	-66.1333333333333	-8.35	-7.65	30	102
#56C7FF	-64.7333333333334	-53.9333333333333	-8.35	-7.65	31	102
#FFB79F	-24.4833333333333	-13.6833333333333	-5.35	-4.65	32	102
#FF331A	-12.4833333333333	-1.68333333333334	-5.35	-4.65	33	102
#BEBEBE	-88.9333333333333	-72.7333333333334	-9.35	-8.65	34	102
#3DC3FF	-71.2333333333334	-60.4333333333334	-9.35	-8.65	35	102
#FFF9F6	-92.2333333333333	-81.4333333333333	-10.35	-9.65	36	102
#00BFFF	-80.2333333333334	-69.4333333333333	-10.35	-9.65	37	102
#BEBEBE	-5.4	5.4	-0.35	0.35	1	103
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	103
#BEBEBE	2.7	15.3	-1.35	-0.65	3	103
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	103
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	103
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	103
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	103
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	103
#81D1FF	16.35	27.15	-2.35	-1.65	9	103
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	103
#FF7C5B	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	103
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	103
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	103
#BEBEBE	-83.1833333333333	-66.9833333333334	-5.35	-4.65	14	103
#BEBEBE	-65.2833333333334	-50.8833333333334	-5.35	-4.65	15	103
#BEBEBE	-69.2333333333334	-49.4333333333334	-6.35	-5.65	16	103
#FF6C4A	-47.7333333333333	-36.9333333333333	-6.35	-5.65	17	103
#8ED5FF	-43.9833333333333	-33.1833333333333	-5.35	-4.65	18	103
#FFAF95	-31.9833333333333	-21.1833333333333	-5.35	-4.65	19	103
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	103
#FF2C15	31.0166666666667	41.8166666666667	-3.35	-2.65	21	103
#2FC2FF	-93.7333333333333	-82.9333333333334	-6.35	-5.65	22	103
#83D2FF	-81.7333333333334	-70.9333333333333	-6.35	-5.65	23	103
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	103
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	103
#F2FAFF	6.01666666666667	16.8166666666667	-4.35	-3.65	26	103
#FF4C2D	18.0166666666667	28.8166666666667	-4.35	-3.65	27	103
#BEBEBE	-73.5333333333334	-59.1333333333333	-7.35	-6.65	28	103
#00BFFF	-57.7333333333333	-46.9333333333333	-7.35	-6.65	29	103
#BEBEBE	-80.5333333333334	-66.1333333333333	-8.35	-7.65	30	103
#56C7FF	-64.7333333333334	-53.9333333333333	-8.35	-7.65	31	103
#BEBEBE	-88.9333333333333	-72.7333333333334	-9.35	-8.65	34	103
#3DC3FF	-71.2333333333334	-60.4333333333334	-9.35	-8.65	35	103
#FFF9F6	-92.2333333333333	-81.4333333333333	-10.35	-9.65	36	103
#00BFFF	-80.2333333333334	-69.4333333333333	-10.35	-9.65	37	103
#BEBEBE	-5.4	5.4	-0.35	0.35	1	104
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	104
#BEBEBE	2.7	15.3	-1.35	-0.65	3	104
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	104
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	104
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	104
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	104
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	104
#81D1FF	16.35	27.15	-2.35	-1.65	9	104
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	104
#FF7C5B	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	104
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	104
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	104
#BEBEBE	-83.1833333333333	-66.9833333333334	-5.35	-4.65	14	104
#BEBEBE	-65.2833333333334	-50.8833333333334	-5.35	-4.65	15	104
#BEBEBE	-69.2333333333334	-49.4333333333334	-6.35	-5.65	16	104
#FF6C4A	-47.7333333333333	-36.9333333333333	-6.35	-5.65	17	104
#8ED5FF	-43.9833333333333	-33.1833333333333	-5.35	-4.65	18	104
#FFAF95	-31.9833333333333	-21.1833333333333	-5.35	-4.65	19	104
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	104
#FF2C15	31.0166666666667	41.8166666666667	-3.35	-2.65	21	104
#2FC2FF	-93.7333333333333	-82.9333333333334	-6.35	-5.65	22	104
#83D2FF	-81.7333333333334	-70.9333333333333	-6.35	-5.65	23	104
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	104
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	104
#F2FAFF	6.01666666666667	16.8166666666667	-4.35	-3.65	26	104
#FF4C2D	18.0166666666667	28.8166666666667	-4.35	-3.65	27	104
#BEBEBE	-73.5333333333334	-59.1333333333333	-7.35	-6.65	28	104
#00BFFF	-57.7333333333333	-46.9333333333333	-7.35	-6.65	29	104
#BEBEBE	-80.5333333333334	-66.1333333333333	-8.35	-7.65	30	104
#56C7FF	-64.7333333333334	-53.9333333333333	-8.35	-7.65	31	104
#EDF7FF	-84.7333333333333	-73.9333333333333	-9.35	-8.65	34	104
#3DC3FF	-72.7333333333334	-61.9333333333334	-9.35	-8.65	35	104
#BEBEBE	-5.4	5.4	-0.35	0.35	1	105
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	105
#BEBEBE	2.7	15.3	-1.35	-0.65	3	105
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	105
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	105
#BEBEBE	-56.8833333333333	-44.2833333333333	-3.35	-2.65	6	105
#BEBEBE	-42.3833333333333	-20.7833333333333	-3.35	-2.65	7	105
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	105
#81D1FF	16.35	27.15	-2.35	-1.65	9	105
#BEBEBE	-40.6833333333333	-24.4833333333333	-4.35	-3.65	10	105
#FF7C5B	-22.9833333333333	-12.1833333333333	-4.35	-3.65	11	105
#BEBEBE	-78.2833333333334	-54.8833333333333	-4.35	-3.65	12	105
#18C0FF	-52.9833333333334	-42.1833333333333	-4.35	-3.65	13	105
#BEBEBE	-83.1833333333333	-66.9833333333334	-5.35	-4.65	14	105
#BEBEBE	-65.2833333333334	-50.8833333333334	-5.35	-4.65	15	105
#BEBEBE	-69.2333333333334	-49.4333333333334	-6.35	-5.65	16	105
#FF6C4A	-47.7333333333333	-36.9333333333333	-6.35	-5.65	17	105
#8ED5FF	-43.9833333333333	-33.1833333333333	-5.35	-4.65	18	105
#FFAF95	-31.9833333333333	-21.1833333333333	-5.35	-4.65	19	105
#BEBEBE	5.71666666666667	29.1166666666667	-3.35	-2.65	20	105
#FF2C15	31.0166666666667	41.8166666666667	-3.35	-2.65	21	105
#2FC2FF	-93.7333333333333	-82.9333333333334	-6.35	-5.65	22	105
#83D2FF	-81.7333333333334	-70.9333333333333	-6.35	-5.65	23	105
#FFB59D	-18.9833333333333	-8.18333333333334	-3.35	-2.65	24	105
#FF2E16	-6.98333333333333	3.81666666666667	-3.35	-2.65	25	105
#F2FAFF	6.01666666666667	16.8166666666667	-4.35	-3.65	26	105
#FF4C2D	18.0166666666667	28.8166666666667	-4.35	-3.65	27	105
#BEBEBE	-73.5333333333334	-59.1333333333333	-7.35	-6.65	28	105
#00BFFF	-57.7333333333333	-46.9333333333333	-7.35	-6.65	29	105
#D6EEFF	-77.7333333333334	-66.9333333333333	-8.35	-7.65	30	105
#56C7FF	-65.7333333333334	-54.9333333333334	-8.35	-7.65	31	105
#BEBEBE	-5.4	5.4	-0.35	0.35	1	106
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	106
#BEBEBE	2.7	15.3	-1.35	-0.65	3	106
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	106
#BEBEBE	-13.65	-2.85	-2.35	-1.65	5	106
#BEBEBE	-53.3833333333333	-40.7833333333333	-3.35	-2.65	6	106
#BEBEBE	-38.8833333333333	-17.2833333333333	-3.35	-2.65	7	106
#BEBEBE	-1.35	14.85	-2.35	-1.65	8	106
#81D1FF	16.35	27.15	-2.35	-1.65	9	106
#BEBEBE	-37.1833333333333	-20.9833333333333	-4.35	-3.65	10	106
#FF7C5B	-19.4833333333333	-8.68333333333333	-4.35	-3.65	11	106
#BEBEBE	-74.7833333333334	-51.3833333333334	-4.35	-3.65	12	106
#18C0FF	-49.4833333333333	-38.6833333333333	-4.35	-3.65	13	106
#BEBEBE	-79.6833333333333	-63.4833333333333	-5.35	-4.65	14	106
#BEBEBE	-61.7833333333334	-47.3833333333333	-5.35	-4.65	15	106
#BEBEBE	-65.7333333333334	-45.9333333333334	-6.35	-5.65	16	106
#FF6C4A	-44.2333333333333	-33.4333333333333	-6.35	-5.65	17	106
#8ED5FF	-40.4833333333333	-29.6833333333333	-5.35	-4.65	18	106
#FFAF95	-28.4833333333333	-17.6833333333333	-5.35	-4.65	19	106
#FF987A	8.51666666666667	19.3166666666667	-3.35	-2.65	20	106
#FF2C15	20.5166666666667	31.3166666666667	-3.35	-2.65	21	106
#2FC2FF	-90.2333333333334	-79.4333333333333	-6.35	-5.65	22	106
#83D2FF	-78.2333333333334	-67.4333333333333	-6.35	-5.65	23	106
#FFB59D	-15.4833333333333	-4.68333333333333	-3.35	-2.65	24	106
#FF2E16	-3.48333333333333	7.31666666666667	-3.35	-2.65	25	106
#BEBEBE	-70.0333333333334	-55.6333333333333	-7.35	-6.65	28	106
#00BFFF	-54.2333333333334	-43.4333333333333	-7.35	-6.65	29	106
#D6EEFF	-74.2333333333334	-63.4333333333334	-8.35	-7.65	30	106
#56C7FF	-62.2333333333333	-51.4333333333333	-8.35	-7.65	31	106
#BEBEBE	-5.4	5.4	-0.35	0.35	1	107
#BEBEBE	-18.9	0.9	-1.35	-0.65	2	107
#BEBEBE	2.7	15.3	-1.35	-0.65	3	107
#BEBEBE	-25.65	-14.85	-2.35	-1.65	4	107
#FF5938	-13.65	-2.85	-2.35	-1.65	5	107
#BEBEBE	-39.3	-26.7	-3.35	-2.65	6	107
#BEBEBE	-24.8	-3.2	-3.35	-2.65	7	107
